suicides/100k pop,country-year,HDI for year,gdp_for_year,gdp_per_capita,generation
4.81,Malta2013,0.8370000000000001,"10,145,114,180",25191,Generation Z
3.37,Malta2013,0.8370000000000001,"10,145,114,180",25191,Millenials
0.0,Malta2013,0.8370000000000001,"10,145,114,180",25191,Millenials
0.0,Malta2013,0.8370000000000001,"10,145,114,180",25191,Generation X
0.0,Malta2013,0.8370000000000001,"10,145,114,180",25191,Generation Z
0.0,Malta2013,0.8370000000000001,"10,145,114,180",25191,Boomers
0.0,Malta2013,0.8370000000000001,"10,145,114,180",25191,Silent
40.54,Malta2014,0.8390000000000001,"11,234,045,376",27634,Silent
22.77,Malta2014,0.8390000000000001,"11,234,045,376",27634,Generation X
9.66,Malta2014,0.8390000000000001,"11,234,045,376",27634,Boomers
7.07,Malta2014,0.8390000000000001,"11,234,045,376",27634,Millenials
6.14,Malta2014,0.8390000000000001,"11,234,045,376",27634,Millenials
5.08,Malta2014,0.8390000000000001,"11,234,045,376",27634,Generation Z
3.82,Malta2014,0.8390000000000001,"11,234,045,376",27634,Millenials
3.33,Malta2014,0.8390000000000001,"11,234,045,376",27634,Millenials
1.85,Malta2014,0.8390000000000001,"11,234,045,376",27634,Boomers
1.82,Malta2014,0.8390000000000001,"11,234,045,376",27634,Generation X
0.0,Malta2014,0.8390000000000001,"11,234,045,376",27634,Silent
0.0,Malta2014,0.8390000000000001,"11,234,045,376",27634,Generation Z
24.11,Malta2015,0.88,"10,574,026,838",25750,Millenials
15.62,Malta2015,0.88,"10,574,026,838",25750,Generation X
15.09,Malta2015,0.88,"10,574,026,838",25750,Boomers
7.2,Malta2015,0.88,"10,574,026,838",25750,Millenials
5.44,Malta2015,0.88,"10,574,026,838",25750,Generation X
3.91,Malta2015,0.88,"10,574,026,838",25750,Millenials
3.63,Malta2015,0.88,"10,574,026,838",25750,Boomers
3.27,Malta2015,0.88,"10,574,026,838",25750,Millenials
0.0,Malta2015,0.88,"10,574,026,838",25750,Generation Z
0.0,Malta2015,0.88,"10,574,026,838",25750,Silent
0.0,Malta2015,0.88,"10,574,026,838",25750,Generation Z
0.0,Malta2015,0.88,"10,574,026,838",25750,Silent
30.61,Mauritius1990,0.619,"2,653,480,001",2820,Silent
26.69,Mauritius1990,0.619,"2,653,480,001",2820,G.I. Generation
26.5,Mauritius1990,0.619,"2,653,480,001",2820,Boomers
24.11,Mauritius1990,0.619,"2,653,480,001",2820,Generation X
18.54,Mauritius1990,0.619,"2,653,480,001",2820,Boomers
18.27,Mauritius1990,0.619,"2,653,480,001",2820,Generation X
7.72,Mauritius1990,0.619,"2,653,480,001",2820,G.I. Generation
6.92,Mauritius1990,0.619,"2,653,480,001",2820,Silent
2.9,Mauritius1990,0.619,"2,653,480,001",2820,Generation X
0.92,Mauritius1990,0.619,"2,653,480,001",2820,Generation X
0.0,Mauritius1990,0.619,"2,653,480,001",2820,G.I. Generation
0.0,Mauritius1990,0.619,"2,653,480,001",2820,G.I. Generation
47.62,Mauritius1991,0.63,"2,856,890,681",3045,G.I. Generation
36.85,Mauritius1991,0.63,"2,856,890,681",3045,Boomers
25.32,Mauritius1991,0.63,"2,856,890,681",3045,Silent
23.81,Mauritius1991,0.63,"2,856,890,681",3045,Boomers
16.08,Mauritius1991,0.63,"2,856,890,681",3045,Generation X
15.59,Mauritius1991,0.63,"2,856,890,681",3045,Generation X
11.33,Mauritius1991,0.63,"2,856,890,681",3045,Boomers
9.33,Mauritius1991,0.63,"2,856,890,681",3045,Silent
7.89,Mauritius1991,0.63,"2,856,890,681",3045,Boomers
2.97,Mauritius1991,0.63,"2,856,890,681",3045,Millenials
0.0,Mauritius1991,0.63,"2,856,890,681",3045,G.I. Generation
0.0,Mauritius1991,0.63,"2,856,890,681",3045,Millenials
45.45,Mauritius1992,0.637,"3,224,267,548",3400,G.I. Generation
39.56,Mauritius1992,0.637,"3,224,267,548",3400,Boomers
23.67,Mauritius1992,0.637,"3,224,267,548",3400,Boomers
17.56,Mauritius1992,0.637,"3,224,267,548",3400,Generation X
16.67,Mauritius1992,0.637,"3,224,267,548",3400,Silent
13.95,Mauritius1992,0.637,"3,224,267,548",3400,Generation X
11.81,Mauritius1992,0.637,"3,224,267,548",3400,Boomers
11.36,Mauritius1992,0.637,"3,224,267,548",3400,Boomers
8.47,Mauritius1992,0.637,"3,224,267,548",3400,G.I. Generation
5.48,Mauritius1992,0.637,"3,224,267,548",3400,Silent
4.03,Mauritius1992,0.637,"3,224,267,548",3400,Millenials
0.98,Mauritius1992,0.637,"3,224,267,548",3400,Millenials
29.41,Mauritius1993,0.643,"3,263,368,410",3405,G.I. Generation
29.27,Mauritius1993,0.643,"3,263,368,410",3405,Boomers
26.74,Mauritius1993,0.643,"3,263,368,410",3405,Boomers
26.69,Mauritius1993,0.643,"3,263,368,410",3405,Silent
17.11,Mauritius1993,0.643,"3,263,368,410",3405,Generation X
16.49,Mauritius1993,0.643,"3,263,368,410",3405,Boomers
13.33,Mauritius1993,0.643,"3,263,368,410",3405,Generation X
6.52,Mauritius1993,0.643,"3,263,368,410",3405,Boomers
5.4,Mauritius1993,0.643,"3,263,368,410",3405,Silent
2.05,Mauritius1993,0.643,"3,263,368,410",3405,Millenials
1.98,Mauritius1993,0.643,"3,263,368,410",3405,Millenials
0.0,Mauritius1993,0.643,"3,263,368,410",3405,G.I. Generation
39.96,Mauritius1994,0.647,"3,558,137,040",3658,Boomers
25.13,Mauritius1994,0.647,"3,558,137,040",3658,Generation X
24.44,Mauritius1994,0.647,"3,558,137,040",3658,Silent
21.77,Mauritius1994,0.647,"3,558,137,040",3658,Boomers
14.29,Mauritius1994,0.647,"3,558,137,040",3658,G.I. Generation
9.37,Mauritius1994,0.647,"3,558,137,040",3658,Generation X
8.24,Mauritius1994,0.647,"3,558,137,040",3658,Boomers
8.06,Mauritius1994,0.647,"3,558,137,040",3658,G.I. Generation
2.35,Mauritius1994,0.647,"3,558,137,040",3658,Boomers
1.04,Mauritius1994,0.647,"3,558,137,040",3658,Millenials
0.0,Mauritius1994,0.647,"3,558,137,040",3658,Silent
0.0,Mauritius1994,0.647,"3,558,137,040",3658,Millenials
36.76,Mauritius1995,0.647,"4,040,345,933",4115,Boomers
33.43,Mauritius1995,0.647,"4,040,345,933",4115,Generation X
27.78,Mauritius1995,0.647,"4,040,345,933",4115,G.I. Generation
26.05,Mauritius1995,0.647,"4,040,345,933",4115,Silent
15.84,Mauritius1995,0.647,"4,040,345,933",4115,Generation X
11.24,Mauritius1995,0.647,"4,040,345,933",4115,Generation X
10.38,Mauritius1995,0.647,"4,040,345,933",4115,Silent
7.81,Mauritius1995,0.647,"4,040,345,933",4115,G.I. Generation
6.04,Mauritius1995,0.647,"4,040,345,933",4115,Boomers
4.18,Mauritius1995,0.647,"4,040,345,933",4115,Generation X
2.12,Mauritius1995,0.647,"4,040,345,933",4115,Millenials
1.02,Mauritius1995,0.647,"4,040,345,933",4115,Millenials
32.77,Mauritius1996,0.6559999999999999,"4,421,943,910",4444,Generation X
31.87,Mauritius1996,0.6559999999999999,"4,421,943,910",4444,Silent
29.58,Mauritius1996,0.6559999999999999,"4,421,943,910",4444,Boomers
26.21,Mauritius1996,0.6559999999999999,"4,421,943,910",4444,Generation X
12.64,Mauritius1996,0.6559999999999999,"4,421,943,910",4444,Generation X
10.26,Mauritius1996,0.6559999999999999,"4,421,943,910",4444,Silent
8.0,Mauritius1996,0.6559999999999999,"4,421,943,910",4444,Generation X
7.58,Mauritius1996,0.6559999999999999,"4,421,943,910",4444,G.I. Generation
5.1,Mauritius1996,0.6559999999999999,"4,421,943,910",4444,Boomers
2.13,Mauritius1996,0.6559999999999999,"4,421,943,910",4444,Millenials
0.0,Mauritius1996,0.6559999999999999,"4,421,943,910",4444,Millenials
0.0,Mauritius1996,0.6559999999999999,"4,421,943,910",4444,G.I. Generation
27.68,Mauritius1997,0.6609999999999999,"4,187,367,602",4139,Boomers
27.0,Mauritius1997,0.6609999999999999,"4,187,367,602",4139,Generation X
25.64,Mauritius1997,0.6609999999999999,"4,187,367,602",4139,G.I. Generation
21.74,Mauritius1997,0.6609999999999999,"4,187,367,602",4139,Silent
20.04,Mauritius1997,0.6609999999999999,"4,187,367,602",4139,Generation X
5.89,Mauritius1997,0.6609999999999999,"4,187,367,602",4139,Generation X
5.06,Mauritius1997,0.6609999999999999,"4,187,367,602",4139,Silent
4.25,Mauritius1997,0.6609999999999999,"4,187,367,602",4139,Generation X
4.19,Mauritius1997,0.6609999999999999,"4,187,367,602",4139,Boomers
1.06,Mauritius1997,0.6609999999999999,"4,187,367,602",4139,Millenials
1.02,Mauritius1997,0.6609999999999999,"4,187,367,602",4139,Millenials
0.0,Mauritius1997,0.6609999999999999,"4,187,367,602",4139,G.I. Generation
35.64,Mauritius1998,0.667,"4,169,664,285",4063,Generation X
30.52,Mauritius1998,0.667,"4,169,664,285",4063,Boomers
21.7,Mauritius1998,0.667,"4,169,664,285",4063,Silent
18.9,Mauritius1998,0.667,"4,169,664,285",4063,Generation X
17.35,Mauritius1998,0.667,"4,169,664,285",4063,Generation X
14.56,Mauritius1998,0.667,"4,169,664,285",4063,Generation X
7.04,Mauritius1998,0.667,"4,169,664,285",4063,G.I. Generation
5.38,Mauritius1998,0.667,"4,169,664,285",4063,Boomers
2.02,Mauritius1998,0.667,"4,169,664,285",4063,Millenials
1.66,Mauritius1998,0.667,"4,169,664,285",4063,Silent
0.0,Mauritius1998,0.667,"4,169,664,285",4063,Millenials
0.0,Mauritius1998,0.667,"4,169,664,285",4063,G.I. Generation
41.92,Mauritius1999,0.672,"4,291,172,816",4117,Generation X
36.47,Mauritius1999,0.672,"4,291,172,816",4117,Boomers
34.48,Mauritius1999,0.672,"4,291,172,816",4117,G.I. Generation
18.44,Mauritius1999,0.672,"4,291,172,816",4117,Generation X
17.49,Mauritius1999,0.672,"4,291,172,816",4117,Generation X
12.31,Mauritius1999,0.672,"4,291,172,816",4117,Generation X
11.03,Mauritius1999,0.672,"4,291,172,816",4117,Boomers
9.65,Mauritius1999,0.672,"4,291,172,816",4117,Silent
3.25,Mauritius1999,0.672,"4,291,172,816",4117,Silent
1.0,Mauritius1999,0.672,"4,291,172,816",4117,Millenials
0.0,Mauritius1999,0.672,"4,291,172,816",4117,Millenials
0.0,Mauritius1999,0.672,"4,291,172,816",4117,G.I. Generation
29.74,Mauritius2000,0.674,"4,582,555,125",4339,Generation X
24.88,Mauritius2000,0.674,"4,582,555,125",4339,Boomers
24.32,Mauritius2000,0.674,"4,582,555,125",4339,Generation X
24.03,Mauritius2000,0.674,"4,582,555,125",4339,Silent
10.77,Mauritius2000,0.674,"4,582,555,125",4339,Generation X
10.27,Mauritius2000,0.674,"4,582,555,125",4339,G.I. Generation
9.58,Mauritius2000,0.674,"4,582,555,125",4339,Generation X
5.65,Mauritius2000,0.674,"4,582,555,125",4339,Boomers
1.58,Mauritius2000,0.674,"4,582,555,125",4339,Silent
0.0,Mauritius2000,0.674,"4,582,555,125",4339,Millenials
0.0,Mauritius2000,0.674,"4,582,555,125",4339,G.I. Generation
0.0,Mauritius2000,0.674,"4,582,555,125",4339,Millenials
22.57,Mauritius2001,0.687,"4,536,538,211",4244,Generation X
21.97,Mauritius2001,0.687,"4,536,538,211",4244,Silent
19.83,Mauritius2001,0.687,"4,536,538,211",4244,Boomers
12.86,Mauritius2001,0.687,"4,536,538,211",4244,Millenials
9.6,Mauritius2001,0.687,"4,536,538,211",4244,Silent
7.88,Mauritius2001,0.687,"4,536,538,211",4244,Boomers
7.83,Mauritius2001,0.687,"4,536,538,211",4244,Millenials
6.21,Mauritius2001,0.687,"4,536,538,211",4244,Silent
5.75,Mauritius2001,0.687,"4,536,538,211",4244,Silent
5.35,Mauritius2001,0.687,"4,536,538,211",4244,Generation X
1.01,Mauritius2001,0.687,"4,536,538,211",4244,Millenials
0.98,Mauritius2001,0.687,"4,536,538,211",4244,Millenials
29.98,Mauritius2002,0.6920000000000001,"4,767,303,154",4415,Generation X
25.29,Mauritius2002,0.6920000000000001,"4,767,303,154",4415,Boomers
23.15,Mauritius2002,0.6920000000000001,"4,767,303,154",4415,Silent
16.91,Mauritius2002,0.6920000000000001,"4,767,303,154",4415,Millenials
11.05,Mauritius2002,0.6920000000000001,"4,767,303,154",4415,Millenials
9.27,Mauritius2002,0.6920000000000001,"4,767,303,154",4415,Silent
6.37,Mauritius2002,0.6920000000000001,"4,767,303,154",4415,Generation X
5.33,Mauritius2002,0.6920000000000001,"4,767,303,154",4415,Boomers
4.55,Mauritius2002,0.6920000000000001,"4,767,303,154",4415,Silent
0.0,Mauritius2002,0.6920000000000001,"4,767,303,154",4415,Millenials
0.0,Mauritius2002,0.6920000000000001,"4,767,303,154",4415,Silent
0.0,Mauritius2002,0.6920000000000001,"4,767,303,154",4415,Millenials
21.15,Mauritius2003,0.701,"5,609,831,328",5136,Generation X
20.66,Mauritius2003,0.701,"5,609,831,328",5136,Silent
13.82,Mauritius2003,0.701,"5,609,831,328",5136,Boomers
8.94,Mauritius2003,0.701,"5,609,831,328",5136,Silent
8.18,Mauritius2003,0.701,"5,609,831,328",5136,Millenials
6.05,Mauritius2003,0.701,"5,609,831,328",5136,Millenials
5.23,Mauritius2003,0.701,"5,609,831,328",5136,Generation X
4.63,Mauritius2003,0.701,"5,609,831,328",5136,Boomers
4.38,Mauritius2003,0.701,"5,609,831,328",5136,Silent
0.98,Mauritius2003,0.701,"5,609,831,328",5136,Millenials
0.0,Mauritius2003,0.701,"5,609,831,328",5136,Millenials
0.0,Mauritius2003,0.701,"5,609,831,328",5136,Silent
22.79,Mauritius2004,0.708,"6,385,695,187",5789,Generation X
19.34,Mauritius2004,0.708,"6,385,695,187",5789,Boomers
17.58,Mauritius2004,0.708,"6,385,695,187",5789,Silent
11.21,Mauritius2004,0.708,"6,385,695,187",5789,Millenials
9.95,Mauritius2004,0.708,"6,385,695,187",5789,Silent
6.13,Mauritius2004,0.708,"6,385,695,187",5789,Generation X
5.2,Mauritius2004,0.708,"6,385,695,187",5789,Millenials
4.56,Mauritius2004,0.708,"6,385,695,187",5789,Boomers
4.23,Mauritius2004,0.708,"6,385,695,187",5789,Silent
0.0,Mauritius2004,0.708,"6,385,695,187",5789,Millenials
0.0,Mauritius2004,0.708,"6,385,695,187",5789,Silent
0.0,Mauritius2004,0.708,"6,385,695,187",5789,Millenials
21.92,Mauritius2005,0.722,"6,283,803,256",5641,Boomers
18.26,Mauritius2005,0.722,"6,283,803,256",5641,Generation X
17.33,Mauritius2005,0.722,"6,283,803,256",5641,Silent
9.31,Mauritius2005,0.722,"6,283,803,256",5641,Millenials
8.63,Mauritius2005,0.722,"6,283,803,256",5641,Silent
6.72,Mauritius2005,0.722,"6,283,803,256",5641,Silent
5.29,Mauritius2005,0.722,"6,283,803,256",5641,Millenials
5.11,Mauritius2005,0.722,"6,283,803,256",5641,Silent
5.01,Mauritius2005,0.722,"6,283,803,256",5641,Generation X
3.94,Mauritius2005,0.722,"6,283,803,256",5641,Boomers
0.99,Mauritius2005,0.722,"6,283,803,256",5641,Millenials
0.0,Mauritius2005,0.722,"6,283,803,256",5641,Millenials
52.64,Mauritius2006,0.7240000000000001,"7,028,803,366",6246,Silent
20.77,Mauritius2006,0.7240000000000001,"7,028,803,366",6246,Boomers
18.84,Mauritius2006,0.7240000000000001,"7,028,803,366",6246,Generation X
17.61,Mauritius2006,0.7240000000000001,"7,028,803,366",6246,Millenials
15.25,Mauritius2006,0.7240000000000001,"7,028,803,366",6246,Silent
14.78,Mauritius2006,0.7240000000000001,"7,028,803,366",6246,Silent
9.56,Mauritius2006,0.7240000000000001,"7,028,803,366",6246,Millenials
4.91,Mauritius2006,0.7240000000000001,"7,028,803,366",6246,Generation X
4.49,Mauritius2006,0.7240000000000001,"7,028,803,366",6246,Boomers
3.81,Mauritius2006,0.7240000000000001,"7,028,803,366",6246,Silent
1.02,Mauritius2006,0.7240000000000001,"7,028,803,366",6246,Millenials
0.0,Mauritius2006,0.7240000000000001,"7,028,803,366",6246,Millenials
34.83,Mauritius2007,0.731,"8,150,138,757",7179,Silent
29.35,Mauritius2007,0.731,"8,150,138,757",7179,Generation X
21.23,Mauritius2007,0.731,"8,150,138,757",7179,Boomers
16.49,Mauritius2007,0.731,"8,150,138,757",7179,Millenials
12.61,Mauritius2007,0.731,"8,150,138,757",7179,Silent
11.67,Mauritius2007,0.731,"8,150,138,757",7179,Millenials
6.8,Mauritius2007,0.731,"8,150,138,757",7179,Generation X
5.01,Mauritius2007,0.731,"8,150,138,757",7179,Boomers
2.42,Mauritius2007,0.731,"8,150,138,757",7179,Silent
1.04,Mauritius2007,0.731,"8,150,138,757",7179,Generation Z
0.0,Mauritius2007,0.731,"8,150,138,757",7179,Silent
0.0,Mauritius2007,0.731,"8,150,138,757",7179,Generation Z
22.58,Mauritius2008,0.738,"9,990,370,016",8716,Silent
20.34,Mauritius2008,0.738,"9,990,370,016",8716,Generation X
12.85,Mauritius2008,0.738,"9,990,370,016",8716,Boomers
11.2,Mauritius2008,0.738,"9,990,370,016",8716,Millenials
3.46,Mauritius2008,0.738,"9,990,370,016",8716,Silent
2.88,Mauritius2008,0.738,"9,990,370,016",8716,Generation X
2.09,Mauritius2008,0.738,"9,990,370,016",8716,Millenials
1.67,Mauritius2008,0.738,"9,990,370,016",8716,Boomers
1.06,Mauritius2008,0.738,"9,990,370,016",8716,Generation Z
0.0,Mauritius2008,0.738,"9,990,370,016",8716,Silent
0.0,Mauritius2008,0.738,"9,990,370,016",8716,Generation Z
0.0,Mauritius2008,0.738,"9,990,370,016",8716,Silent
25.56,Mauritius2009,0.745,"9,128,843,109",7873,Boomers
20.18,Mauritius2009,0.745,"9,128,843,109",7873,Generation X
16.03,Mauritius2009,0.745,"9,128,843,109",7873,Millenials
9.72,Mauritius2009,0.745,"9,128,843,109",7873,Silent
7.61,Mauritius2009,0.745,"9,128,843,109",7873,Silent
7.14,Mauritius2009,0.745,"9,128,843,109",7873,Millenials
5.1,Mauritius2009,0.745,"9,128,843,109",7873,Generation X
4.66,Mauritius2009,0.745,"9,128,843,109",7873,Silent
4.26,Mauritius2009,0.745,"9,128,843,109",7873,Silent
3.12,Mauritius2009,0.745,"9,128,843,109",7873,Generation Z
1.68,Mauritius2009,0.745,"9,128,843,109",7873,Boomers
1.01,Mauritius2009,0.745,"9,128,843,109",7873,Generation Z
31.98,Mauritius2010,0.7559999999999999,"10,003,670,690",8587,Silent
17.63,Mauritius2010,0.7559999999999999,"10,003,670,690",8587,Generation X
15.39,Mauritius2010,0.7559999999999999,"10,003,670,690",8587,Generation X
14.96,Mauritius2010,0.7559999999999999,"10,003,670,690",8587,Millenials
13.46,Mauritius2010,0.7559999999999999,"10,003,670,690",8587,Silent
8.82,Mauritius2010,0.7559999999999999,"10,003,670,690",8587,Generation X
4.35,Mauritius2010,0.7559999999999999,"10,003,670,690",8587,Generation X
3.2,Mauritius2010,0.7559999999999999,"10,003,670,690",8587,Silent
2.04,Mauritius2010,0.7559999999999999,"10,003,670,690",8587,Millenials
0.0,Mauritius2010,0.7559999999999999,"10,003,670,690",8587,Generation Z
0.0,Mauritius2010,0.7559999999999999,"10,003,670,690",8587,Silent
0.0,Mauritius2010,0.7559999999999999,"10,003,670,690",8587,Generation Z
27.65,Mauritius2011,0.762,"11,518,393,367",9817,Millenials
23.37,Mauritius2011,0.762,"11,518,393,367",9817,Silent
21.96,Mauritius2011,0.762,"11,518,393,367",9817,Generation X
12.85,Mauritius2011,0.762,"11,518,393,367",9817,Millenials
12.83,Mauritius2011,0.762,"11,518,393,367",9817,Boomers
10.1,Mauritius2011,0.762,"11,518,393,367",9817,Millenials
4.96,Mauritius2011,0.762,"11,518,393,367",9817,Millenials
3.06,Mauritius2011,0.762,"11,518,393,367",9817,Boomers
2.16,Mauritius2011,0.762,"11,518,393,367",9817,Generation X
1.1,Mauritius2011,0.762,"11,518,393,367",9817,Generation Z
0.0,Mauritius2011,0.762,"11,518,393,367",9817,Silent
0.0,Mauritius2011,0.762,"11,518,393,367",9817,Generation Z
26.09,Mauritius2012,0.772,"11,668,685,524",9884,Millenials
20.21,Mauritius2012,0.772,"11,668,685,524",9884,Generation X
15.54,Mauritius2012,0.772,"11,668,685,524",9884,Boomers
15.14,Mauritius2012,0.772,"11,668,685,524",9884,Silent
10.03,Mauritius2012,0.772,"11,668,685,524",9884,Millenials
8.84,Mauritius2012,0.772,"11,668,685,524",9884,Millenials
6.04,Mauritius2012,0.772,"11,668,685,524",9884,Millenials
4.39,Mauritius2012,0.772,"11,668,685,524",9884,Silent
2.68,Mauritius2012,0.772,"11,668,685,524",9884,Generation X
2.25,Mauritius2012,0.772,"11,668,685,524",9884,Generation Z
1.96,Mauritius2012,0.772,"11,668,685,524",9884,Boomers
1.08,Mauritius2012,0.772,"11,668,685,524",9884,Generation Z
20.78,Mauritius2013,0.775,"12,129,642,296",10572,Millenials
18.52,Mauritius2013,0.775,"12,129,642,296",10572,Generation X
17.66,Mauritius2013,0.775,"12,129,642,296",10572,Millenials
13.67,Mauritius2013,0.775,"12,129,642,296",10572,Silent
12.54,Mauritius2013,0.775,"12,129,642,296",10572,Boomers
8.48,Mauritius2013,0.775,"12,129,642,296",10572,Millenials
2.28,Mauritius2013,0.775,"12,129,642,296",10572,Generation Z
1.7,Mauritius2013,0.775,"12,129,642,296",10572,Generation X
1.11,Mauritius2013,0.775,"12,129,642,296",10572,Millenials
0.93,Mauritius2013,0.775,"12,129,642,296",10572,Boomers
0.0,Mauritius2013,0.775,"12,129,642,296",10572,Silent
0.0,Mauritius2013,0.775,"12,129,642,296",10572,Generation Z
26.67,Mauritius2014,0.777,"12,803,445,934",11120,Millenials
24.91,Mauritius2014,0.777,"12,803,445,934",11120,Millenials
22.88,Mauritius2014,0.777,"12,803,445,934",11120,Generation X
7.97,Mauritius2014,0.777,"12,803,445,934",11120,Silent
7.92,Mauritius2014,0.777,"12,803,445,934",11120,Millenials
6.67,Mauritius2014,0.777,"12,803,445,934",11120,Silent
6.01,Mauritius2014,0.777,"12,803,445,934",11120,Boomers
3.97,Mauritius2014,0.777,"12,803,445,934",11120,Generation X
3.49,Mauritius2014,0.777,"12,803,445,934",11120,Generation Z
3.18,Mauritius2014,0.777,"12,803,445,934",11120,Millenials
1.78,Mauritius2014,0.777,"12,803,445,934",11120,Boomers
0.0,Mauritius2014,0.777,"12,803,445,934",11120,Generation Z
20.53,Mauritius2015,0.789,"11,692,287,066",10125,Generation X
18.11,Mauritius2015,0.789,"11,692,287,066",10125,Millenials
14.51,Mauritius2015,0.789,"11,692,287,066",10125,Millenials
12.89,Mauritius2015,0.789,"11,692,287,066",10125,Silent
11.55,Mauritius2015,0.789,"11,692,287,066",10125,Millenials
8.68,Mauritius2015,0.789,"11,692,287,066",10125,Boomers
7.44,Mauritius2015,0.789,"11,692,287,066",10125,Millenials
3.44,Mauritius2015,0.789,"11,692,287,066",10125,Boomers
2.82,Mauritius2015,0.789,"11,692,287,066",10125,Generation X
0.0,Mauritius2015,0.789,"11,692,287,066",10125,Generation Z
